"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene35",11.1552167677416,0.54691732461832,1.2314640446531,0.444119604622631,0.656956113215574,0.997481675014976
"gene36",7.39252026638499,-4.85956322885331,2.07006020503721,-2.3475468090388,0.0188974985019752,0.997481675014976
"gene37",53.8529544974239,0.0551322212799761,0.766420333439315,0.0719347058977024,0.942653870270003,0.997481675014976
"gene38",31.7847462407689,0.641643866334982,0.818953726897002,0.783492211173099,0.433338125756728,0.997481675014976
"gene39",22.2423576262201,-0.146953916373109,0.907696094209074,-0.161897707074699,0.871386408488328,0.997481675014976
"gene40",309.909941828933,-0.281799664277933,0.551132730420373,-0.51130997802107,0.609134019234324,0.997481675014976
"gene41",18.3835671640664,-0.734392904114402,1.03774254687369,-0.707683140030099,0.479142049756984,0.997481675014976
"gene42",267.860625322652,0.126968698048206,0.455638850173411,0.278660825344203,0.780505128881272,0.997481675014976
"gene43",1.6670297708535,-2.53635846068839,3.58779252920376,-0.706941229194008,0.47960300107731,0.997481675014976
"gene44",174.69128046734,0.47045739440217,0.496853251967111,0.94687393619658,0.343703020599607,0.997481675014976
"gene45",10.8264292563278,-0.961345650846396,1.29847375457113,-0.740365869900785,0.459078022370353,0.997481675014976
"gene46",48.64179554955,-0.594034895937457,0.763065144905514,-0.778485165917273,0.436283048389052,0.997481675014976
"gene47",56.2370155594498,0.26456968237217,0.63757020866042,0.414965565797137,0.678167110927734,0.997481675014976
"gene48",32.2342960441388,0.765745837714773,0.959715387147338,0.797888465653218,0.424935217455615,0.997481675014976
"gene49",2.69188777750701,3.36458589311176,2.74605381494553,1.22524397548214,0.220483310082362,0.997481675014976
"gene50",132.911186402406,0.512273426885998,0.540709023448049,0.947410538147264,0.343429623309982,0.997481675014976
"gene51",77.99610217285,-0.478850298254283,0.721557640647674,-0.663634159322967,0.506924488736342,0.997481675014976
"gene52",2.66300723370886,-0.212914761611891,2.36825520004904,-0.0899036394420172,0.928363789010128,0.997481675014976
"gene53",102.154129479195,-0.0138151579803213,0.525940121362624,-0.0262675491356858,0.97904393801394,0.997481675014976
"gene54",38.9492044874099,-0.337462503014974,0.724503977022571,-0.465784196798771,0.641369977954326,0.997481675014976
"gene55",15.9266878103055,-0.766399007370554,1.04257612882614,-0.735101242183108,0.462277837881485,0.997481675014976
"gene56",1.95256850797475,2.83897182307193,3.12613811500356,0.908140241612034,0.36380413171867,0.997481675014976
"gene57",6.57753189506053,0.148606680417809,1.74814431592337,0.0850082450654625,0.932254835824959,0.997481675014976
"gene58",2.42561348573769,0.0425221788920936,2.42098029687317,0.0175640334400959,0.985986649405157,0.997481675014976
"gene59",9.42961056737703,0.111687008527675,1.36673309013104,0.0817182296486044,0.934870781679437,0.997481675014976
"gene60",7.65535170691284,-2.38155142608256,1.60774025638388,-1.48130359778335,0.138525690214683,0.997481675014976
"gene61",11.8968606599796,0.695801070795288,1.22011851479641,0.570273348332388,0.568492314406541,0.997481675014976
"gene62",25.153245965436,0.0998800609422454,0.89736958763842,0.111303149023689,0.911375958363885,0.997481675014976
"gene63",54.8272467616245,0.958283284156787,0.662609674791365,1.44622591642436,0.148113846904056,0.997481675014976
"gene64",5.06960324354059,-0.357264571636357,2.10925889435812,-0.169379194081853,0.865498387765211,0.997481675014976
"gene65",30.3510281751115,-1.16821011809846,0.800465291001397,-1.45941383246863,0.144451241103728,0.997481675014976
"gene66",58.49071477578,-0.639966471141397,0.648228762208598,-0.987254050500552,0.32351811044322,0.997481675014976
"gene67",0.480424619137809,-2.40862652674846,4.89165739429936,-0.492394771873317,0.622440294491807,0.997481675014976
"gene68",2.43642224629643,0.640175295249314,2.7240392336733,0.235009572305628,0.814201303642279,0.997481675014976
"gene69",8.71336218257834,0.0349270359593921,1.41808084370373,0.0246297918165018,0.98035025607028,0.997481675014976
"gene70",0.474293557050396,-2.39178185827302,4.89289911781093,-0.488827135136827,0.624964085372321,0.997481675014976
"gene71",0.955589435277904,-1.53671346407828,4.42677174696076,-0.347140885484626,0.728485478922135,0.997481675014976
"gene72",99.9983762036299,0.204324292506437,0.66046125210323,0.309366055700875,0.757043088357011,0.997481675014976
"gene73",24.5024459805737,0.41821333341632,0.873870710418955,0.478575753174996,0.632240471089937,0.997481675014976
"gene74",5.77967838113454,-0.949325435427551,1.70792968057717,-0.555834028896751,0.57832432046004,0.997481675014976
"gene75",19.5373364654486,-0.572300370316302,0.963042723655828,-0.594262701185031,0.552336421438098,0.997481675014976
"gene76",48.157313719991,1.06934162317265,0.735135687852496,1.45461802609047,0.145775037781636,0.997481675014976
"gene77",17.5316298210061,0.962032537489404,1.11083014018599,0.866048284689437,0.386463683521968,0.997481675014976
"gene78",5.60324160255516,2.27982932549018,1.87138420409952,1.2182582927097,0.223125833943817,0.997481675014976
"gene79",9.94274068609653,-0.600120059620447,1.4434534224559,-0.415752978436533,0.677590769988513,0.997481675014976
"gene80",14.5446705892218,0.624825184467222,1.12224400108285,0.556764111783473,0.577688606952304,0.997481675014976
"gene81",13.3270787873884,0.189040461819252,1.27282991654729,0.148519813497194,0.881932550447894,0.997481675014976
"gene82",18.8685343465794,0.0393181990571132,0.992113469577944,0.039630748158111,0.968387513203371,0.997481675014976
"gene83",3.59966735871525,-1.96634378239474,2.27493717341458,-0.864350807298712,0.387395207592348,0.997481675014976
"gene84",23.1103312843773,-1.0315456426435,0.97406004597276,-1.05901648148738,0.28959227376121,0.997481675014976
"gene85",9.2311092982499,0.338962836234786,1.4378258096027,0.235746801852478,0.813629150615286,0.997481675014976
"gene86",75.4288531438825,-0.0149453196941287,0.619077403742581,-0.0241412779787762,0.980739917841015,0.997481675014976
"gene87",6.58238212940097,1.30253334700851,1.81653170820324,0.717044101749739,0.473346884938555,0.997481675014976
"gene88",232.487641993618,0.1037655385351,0.439599716369979,0.236045508381922,0.813397357152079,0.997481675014976
"gene89",11.8845848037472,0.462963320198847,1.22998046207071,0.376398922158025,0.706620347178081,0.997481675014976
"gene90",14.9545358725792,-0.724911813757105,1.11602113239083,-0.649550257354126,0.515982772955861,0.997481675014976
"gene91",12.1341984907759,0.0412154002107526,1.19631806989846,0.034451874670965,0.972516817993351,0.997481675014976
"gene92",15.8497516128239,1.42241360751179,1.09314157215499,1.30121627769373,0.19318443507265,0.997481675014976
"gene93",8.2474361446867,0.552407880711793,1.4159659356813,0.390127945024325,0.696441939653622,0.997481675014976
"gene94",17.6041687077541,1.42169421625205,1.07475517127909,1.32280751397554,0.185899397798607,0.997481675014976
"gene95",11.7205267680369,1.96564213583635,1.23609597929808,1.59020186842817,0.111789309498949,0.997481675014976
"gene96",5.53109855240688,-1.45604501777667,1.71191891525099,-0.850533868634305,0.395028338771814,0.997481675014976
"gene97",0,NA,NA,NA,NA,NA
"gene98",6.07014178617309,0.6397958294759,1.88533735030002,0.339353500514953,0.73434344356894,0.997481675014976
"gene99",12.8210538764826,0.536222584383378,1.26285056359816,0.424612855899241,0.671118919706653,0.997481675014976
"gene100",1.67647333343059,-2.534850650415,3.24825619160448,-0.780372760303401,0.435171496606192,0.997481675014976
"gene101",2.90397418367328,0.517451555117597,2.50964597226939,0.206185079822109,0.83664634203355,0.997481675014976
"gene102",15.1551233747102,-4.27946436186071,4.64073543254587,-0.922152194207939,0.356449195074304,0.997481675014976
"gene103",12.8528881169746,-0.0115478501066751,1.1523021532709,-0.0100215469301134,0.992004096269297,0.997481675014976
"gene104",44.0813768677699,0.0418683629197769,0.683296060941994,0.0612741171990032,0.951140903542982,0.997481675014976
"gene105",7.57012242384937,1.32940375944802,1.51133237497176,0.879623689311133,0.379063201322109,0.997481675014976
"gene106",43.5671108059758,0.61269409610896,0.745213145610171,0.822172957788197,0.410978467152486,0.997481675014976
"gene107",36.0190156589827,0.0294137102481703,0.871683064157152,0.0337435834853704,0.973081624150249,0.997481675014976
"gene108",1.67647333343059,-2.534850650415,3.24825619160448,-0.780372760303401,0.435171496606192,0.997481675014976
"gene109",8.37155790659421,-2.90982344869155,1.51858528259492,-1.91614095174116,0.0553471569398373,0.997481675014976
"gene110",0.739072300086287,3.07305530163389,4.84632123223147,0.634100620733907,0.526015157702202,0.997481675014976
"gene111",61.35190403437,0.217222820388531,0.634002141344429,0.342621587882812,0.731883159268813,0.997481675014976
"gene112",1.94800742819762,0.769858803596248,2.92622486146651,0.263089420684651,0.792481657874151,0.997481675014976
"gene113",2.45436367878406,3.2174437111053,2.84000415793537,1.13290105654082,0.257255806274159,0.997481675014976
"gene114",65.5625744026097,0.158067447272523,0.648562270354541,0.24371976986283,0.807447860859776,0.997481675014976
"gene115",21.186438535872,-0.769017258070531,1.00945206894076,-0.761816515842575,0.446169521717555,0.997481675014976
"gene116",8.48090683458206,0.613527128994409,1.74413037651539,0.351766781460558,0.725013172839058,0.997481675014976
"gene117",3.90682361695397,1.17785518622176,2.02177094217881,0.582585871450114,0.560172118790611,0.997481675014976
"gene118",31.4372079091292,1.410192149844,0.794007386516141,1.77604411972978,0.0757256454572014,0.997481675014976
"gene119",20.8580567977157,-1.51902769170926,1.0212796255128,-1.48737686894178,0.136915302610177,0.997481675014976
"gene120",26.6173003831875,-2.63609479467916,0.892039672261578,-2.95513179138759,0.00312535512154256,0.997481675014976
"gene121",13.7542289651302,-0.322111302150036,1.27037774175569,-0.253555530424259,0.799838955599788,0.997481675014976
"gene122",5.54890963414273,-0.855527269943281,1.76841336136167,-0.483782405536979,0.628540303051216,0.997481675014976
"gene123",202.611216508452,-0.654023634068924,0.48934010978008,-1.33654205121844,0.181372165426706,0.997481675014976
"gene124",3.3865930747651,-0.389905495944853,2.62991629043573,-0.148257759139646,0.882139350207958,0.997481675014976
"gene125",3.36057327768202,-1.27997667705082,2.16081400680947,-0.592358561642591,0.553610508662205,0.997481675014976
"gene126",7.79295688905511,2.14861072597765,1.60941909207425,1.33502251623502,0.181868977187345,0.997481675014976
"gene127",288.715965248871,-0.150941124939287,1.19110462876331,-0.126723649034934,0.899159127513143,0.997481675014976
"gene128",26.1590120626067,0.64374278173853,1.05995477854963,0.607330420850015,0.543631653729438,0.997481675014976
"gene129",14.473035210023,-0.445511962433588,1.1190492760267,-0.398116483320041,0.690544324589104,0.997481675014976
"gene130",31.9484180085682,-0.435702354318409,0.917257361979906,-0.475005568096987,0.634783004544492,0.997481675014976
"gene131",24.4615355610446,0.179844583901443,0.915872939461682,0.196364120122546,0.844325177515749,0.997481675014976
"gene132",68.0018100581904,-0.257923502933763,0.5964724767872,-0.4324147600624,0.665439992388829,0.997481675014976
"gene133",8.28031418013751,0.559100323609383,1.43933565049539,0.388443323429772,0.697687988796547,0.997481675014976
"gene134",38.0831410989569,0.813559105604808,0.798055444335208,1.01942679719767,0.308000389615571,0.997481675014976
"gene135",1.97638030104623,4.49195575830503,3.30060603053287,1.36094878236038,0.173529875783319,0.997481675014976
"gene136",196.289835304265,0.262974727742292,0.510206888669385,0.51542763059928,0.606254228583339,0.997481675014976
"gene137",110.464849374756,0.601243429083268,0.513286901212,1.17135938529423,0.241454350356797,0.997481675014976
"gene138",2.20540652985864,1.04344941291875,3.09716638920296,0.336904538469848,0.736188863928778,0.997481675014976
"gene139",91.4630562048252,0.312426825559863,0.539049351940279,0.579588537552822,0.562192124670892,0.997481675014976
"gene140",1.91668564299949,-2.7591820764754,3.08557984545798,-0.894218336477975,0.371205083293964,0.997481675014976
"gene141",5.77330034960116,-0.950284753253936,1.70837060151425,-0.556252110877833,0.578038519897206,0.997481675014976
"gene142",3.18493810895981,1.21741691415699,2.48260564198693,0.49037869469379,0.623865949967695,0.997481675014976
"gene143",10.3996426667262,-0.429969665538571,1.25875519683793,-0.341583229700803,0.732664559635753,0.997481675014976
"gene144",23.8127113317501,0.517568705140547,0.878703477113919,0.589014062901503,0.555851839947935,0.997481675014976
"gene145",6.58188819050903,1.29644230118586,1.59899743444972,0.810784478608009,0.417489449501971,0.997481675014976
"gene146",12.3936292651796,0.684136041513225,1.28240589851994,0.533478551761815,0.593702354294999,0.997481675014976
"gene147",11.8914890226321,-0.369222406838269,1.34785831571605,-0.273932654888967,0.784136376095415,0.997481675014976
"gene148",94.3605421592383,-0.454808207707442,0.596383036890911,-0.762610905364559,0.445695478881604,0.997481675014976
"gene149",28.3447668902579,0.0681155092408298,0.812728499632565,0.0838109027450432,0.933206779384281,0.997481675014976
"gene150",3.87319094110765,0.401375899444498,1.99396682837379,0.201295173888046,0.840467776013812,0.997481675014976
"gene151",200.710981527357,-0.376079632777279,0.452339305715455,-0.831410465607102,0.405741788838504,0.997481675014976
"gene152",5.55429978789223,-0.867218748931241,1.68388757534144,-0.515009886426293,0.606546111478035,0.997481675014976
"gene153",9.66295090652061,0.0336693613955925,1.48135303162001,0.0227287896111918,0.981866610975314,0.997481675014976
"gene154",0.247461600191988,1.49200410030153,4.99629087968675,0.298622345301696,0.765228213905693,0.997481675014976
"gene155",104.837114602479,-0.0567824363024481,0.514907184545894,-0.11027703245688,0.912189671599936,0.997481675014976
"gene156",4.15578076587939,2.2669887153498,2.00527993724591,1.13050984715048,0.258261451507166,0.997481675014976
"gene157",126.579613253907,-0.619444012733462,0.496070759644602,-1.24870091754097,0.21177448515641,0.997481675014976
"gene158",4.37655609422724,0.0463660788153009,1.95446894732931,0.0237231084580075,0.9810734733074,0.997481675014976
"gene159",57.1832261161511,-0.288139902158105,0.696368667897186,-0.413774937675179,0.679038940121573,0.997481675014976
"gene160",0,NA,NA,NA,NA,NA
"gene161",17.0908648833332,-1.73410166664679,1.14193375489015,-1.51856590561473,0.128871798536587,0.997481675014976
"gene162",2.40080008282474,-1.96691928163468,2.71006773619575,-0.725782332066627,0.467972219677255,0.997481675014976
"gene163",14.517304110559,-0.541588364290616,1.11042053937253,-0.487732660813941,0.625739214348603,0.997481675014976
"gene164",5.83469534070996,0.530331314406863,1.63481340281056,0.324398682745762,0.745636216887213,0.997481675014976
"gene165",5.62536679462217,6.00185445550461,2.34323404705276,2.56135509086407,0.0104264727538403,0.997481675014976
"gene166",0.720636928706713,-2.99383175024441,4.85626964918932,-0.616487956088719,0.53757251844371,0.997481675014976
"gene167",0.965904256944694,0.0505019121665089,3.97844154491532,0.0126938932233536,0.989872010576806,0.997481675014976
"gene168",3.35112971510493,-1.28070883953293,2.42387599196438,-0.528372261526055,0.5972409860154,0.997481675014976
"gene169",1.21287191824474,0.610503031585274,3.94437991711206,0.1547779484772,0.876996376257864,0.997481675014976
"gene170",7.95521648941115,-1.36715737787803,1.53239240952363,-0.892171854533678,0.372300825630999,0.997481675014976
"gene171",61.7367845487775,0.572662912148685,0.619580379304263,0.924275414905388,0.355342939575569,0.997481675014976
"gene172",7.97864617794055,0.662426234136062,1.60554222485686,0.412587239301738,0.679909052058013,0.997481675014976
"gene173",7.52456275890864,0.501449275627182,1.57108194578059,0.319174487985118,0.74959420165159,0.997481675014976
"gene174",3.17931471782193,2.49299866999618,2.43492727500316,1.02384933447055,0.305906444107438,0.997481675014976
"gene175",24.8220817095413,-1.38108424204982,0.89570072261689,-1.54190368186243,0.123097001120226,0.997481675014976
"gene176",10.6099405741959,-0.47526399608772,1.50411331475872,-0.315976191038478,0.752020579820305,0.997481675014976
"gene177",1665.4205386643,-0.590873301144788,0.455091309294713,-1.2983620848759,0.194162941426032,0.997481675014976
"gene178",0.237146778525198,-1.39751757226114,4.99701490212754,-0.27967048320511,0.779730325978662,0.997481675014976
"gene179",3.16837560651142,1.20771059249998,2.19693477734686,0.549725283132198,0.582507812733369,0.997481675014976
"gene180",14.0313727189775,-0.356666002023919,1.10207960016257,-0.323629982781014,0.746218185613798,0.997481675014976
"gene181",78.6530395419454,0.457183965576178,0.572858810027967,0.79807442527393,0.42482730168616,0.997481675014976
"gene182",2.47461600191988,4.81627760091963,3.33360439676488,1.44476579332378,0.148523682313008,0.997481675014976
"gene183",79.4873196418493,-0.421712553080962,0.609476296450617,-0.691926093823292,0.48898374287378,0.997481675014976
"gene184",2.15577972403273,-4.57499980521676,3.15339921135413,-1.45081529441119,0.146831299654655,0.997481675014976
"gene185",211.371798035523,0.14461905925718,0.456594605605388,0.316734051348315,0.751445408798782,0.997481675014976
"gene186",31.7306612418024,0.152253038456281,0.779666009162674,0.195279820675771,0.845173893723943,0.997481675014976
"gene187",10.8615015637326,-1.09940432257518,1.33068337902092,-0.826195276733746,0.408693327156136,0.997481675014976
"gene188",45.7665429187818,-0.345622792565035,0.74038859845836,-0.466812689018567,0.640633896607364,0.997481675014976
"gene189",10.2178157343973,1.19666095694104,1.29058032649398,0.927227025218893,0.353808673983144,0.997481675014976
"gene190",306.242274871773,-0.405903722666096,0.442819933027985,-0.91663381070166,0.359334560854723,0.997481675014976
"gene191",9.07321954451229,-2.3592979610186,1.68359386936376,-1.40134625336347,0.161110556054234,0.997481675014976
"gene192",0.969216757434372,0.0593221585858271,4.33687530410597,0.0136785483616888,0.989086437775207,0.997481675014976
"gene193",3.87463057266615,-0.687853269116005,2.20432272840575,-0.312047442169907,0.755004468507126,0.997481675014976
"gene194",0.968722818542429,0.0255519407041056,4.33776903219829,0.00589057197707836,0.995300030745786,0.997481675014976
"gene195",123.96171927076,-0.386232941475458,0.579734142259701,-0.666224245427379,0.505267777938805,0.997481675014976
"gene196",41.2696106196218,-0.993343610570294,0.751506387801508,-1.32180328297178,0.186233664858035,0.997481675014976
"gene197",5.48196568547291,-5.92190626477926,2.28446274876391,-2.59225337247609,0.00953495192241133,0.997481675014976
"gene198",16.0501579993417,0.840990096481966,1.1541484681737,0.728667168629294,0.466205280426525,0.997481675014976
"gene199",275.523568858986,0.0176469335695357,0.459755549627243,0.0383832964797126,0.969382078646161,0.997481675014976
"gene200",4.81853998829562,-1.54383086361349,1.82923121272257,-0.843977979861657,0.398681710624733,0.997481675014976
"gene201",0.969594077632128,1.62103906331728,4.4016152301841,0.368282773151319,0.712662396289154,0.997481675014976
"gene202",15.833347914187,1.66157504745713,1.17029050738549,1.41979708198198,0.155666764734094,0.997481675014976
"gene203",12.1244942266952,-0.182184210957127,1.28046053859336,-0.142280222987007,0.886858667362836,0.997481675014976
"gene204",2.64188365148334,-1.3804072081205,2.57117225877246,-0.53687853989975,0.591351515476608,0.997481675014976
"gene205",4.07027109507821,-2.86388349722488,2.10184136897336,-1.36255929657705,0.173021444279544,0.997481675014976
"gene206",91.1892846702361,-0.447036838389928,0.607420782760653,-0.735959076602879,0.46175560301499,0.997481675014976
"gene207",3.08290812082757,-5.09176138457093,3.09769480719722,-1.64372596446257,0.100232820191842,0.997481675014976
"gene208",1.20980638720103,0.618708029857096,3.62896233066942,0.170491720078826,0.864623445458216,0.997481675014976
"gene209",2.42892598622737,0.0458701162910334,2.45844524499514,0.0186581809720656,0.985113789191832,0.997481675014976
"gene210",0.237146778525198,-1.39751757226114,4.99701490212754,-0.27967048320511,0.779730325978662,0.997481675014976
"gene211",76.8877862223413,0.346921726582186,0.588088764246545,0.589913883198669,0.555248385950616,0.997481675014976
"gene212",4.29933950900796,-2.26966346458769,2.11387152613447,-1.07369981407437,0.282957244736218,0.997481675014976
"gene213",22.0582060711854,0.588105460469709,0.946443833016527,0.621384428693762,0.534346714850809,0.997481675014976
"gene214",8.21598400873678,-0.295874313486799,1.39936146634413,-0.211435229997993,0.832547668513542,0.997481675014976
"gene215",8.82280026514518,2.36736601533633,1.43934105682571,1.64475681709328,0.100019970683411,0.997481675014976
"gene216",30.6878207873761,1.3072068892865,0.8011645429417,1.63163347754598,0.102756721404831,0.997481675014976
"gene217",139.814368656909,0.124595924981471,0.498983243066579,0.249699617597873,0.802819653948606,0.997481675014976
"gene218",1.92256973564093,-2.77339478046813,3.14309774538022,-0.882376243164729,0.377573378411136,0.997481675014976
"gene219",15.6353208977177,-0.827072709258595,1.11778902463253,-0.739918438124305,0.459349485821158,0.997481675014976
"gene220",5.12225339529288,0.463605157852596,2.02715729270151,0.228697180786977,0.819104286132991,0.997481675014976
"gene221",13.3603341430369,0.297421504816662,1.24951170944771,0.23803018616618,0.811857681778872,0.997481675014976
"gene222",36.2960427941358,0.0505876631826886,0.87402674437949,0.0578788503990264,0.95384512981212,0.997481675014976
"gene223",35.1820461784006,0.587594817661571,0.768712883653162,0.764387888061845,0.44463612440299,0.997481675014976
"gene224",7.24184258338512,-0.550887959231102,1.55810620594141,-0.353562521688472,0.723666765692688,0.997481675014976
"gene225",46.1948272158937,0.629348688846002,0.685096456099278,0.918627856330353,0.358290256471111,0.997481675014976
"gene226",21.951982386816,-0.710275700394736,0.996399482377311,-0.712842301664075,0.475943346089744,0.997481675014976
"gene227",21.4992926188255,-0.650441921462155,0.920352564706627,-0.706731253223042,0.479733503659138,0.997481675014976
"gene228",15.5130160875664,0.494825892450882,1.0737617401003,0.460833976450549,0.64491772327581,0.997481675014976
"gene229",30.961618622442,-0.133407729293489,0.824720537754014,-0.161761133846384,0.871493960569674,0.997481675014976
"gene230",19.8185189071213,-0.531379381426863,0.963927424579207,-0.551264927086011,0.581452077593809,0.997481675014976
"gene231",10.1658965543251,-0.665564686886357,1.39288819322638,-0.477830661587196,0.632770735952926,0.997481675014976
"gene232",42.088462517335,-0.0554531094389023,0.711877890220566,-0.0778969401925391,0.937910033389466,0.997481675014976
"gene233",46.5130694809014,-0.58054990702232,0.725806133343353,-0.799869111532683,0.423786635703735,0.997481675014976
"gene234",14.6902932535526,-0.681360047480322,1.11722089871987,-0.609870481532375,0.541947607790771,0.997481675014976
"gene235",4.82790911729586,-0.250969964739314,1.80723657027356,-0.138869458967026,0.889553305297399,0.997481675014976
"gene236",30.616188033745,-1.41648277517045,0.89896570007171,-1.57568055717527,0.115099440436969,0.997481675014976
"gene237",56.5830467690752,0.637072816398267,0.679295741265892,0.937843089095568,0.348325053621712,0.997481675014976
"gene238",8.03065830799151,0.668018243541922,1.4334266648748,0.466028894195484,0.641194818535751,0.997481675014976
"gene239",8.07585438479208,1.68841702033179,1.47533271613101,1.14443135563317,0.252444790699647,0.997481675014976
"gene240",5.38090107624136,1.14856941814679,1.85118050961586,0.620452415191607,0.534959973068717,0.997481675014976
"gene241",60.3824978612876,-0.646935899360509,0.722363232229299,-0.895582541436928,0.370475763490009,0.997481675014976
"gene242",23.2529033195542,0.522844075774093,0.973315322766585,0.537178510955671,0.591144313341301,0.997481675014976
"gene243",4.07396091576565,-2.18709941061887,2.16556426281707,-1.00994435869282,0.312521948663994,0.997481675014976
"gene244",11.5688003248462,-0.949205656265567,1.29182145850336,-0.734780839888873,0.46247297780431,0.997481675014976
"gene245",16.0595740978036,0.486021862070362,1.08431027200094,0.448231354641213,0.653986236218,0.997481675014976
"gene246",5.8146899870201,0.284968461527,1.63289135680227,0.17451771077107,0.861458613156427,0.997481675014976
"gene247",12.053841940936,-0.186357487992485,1.29266833457381,-0.144164967152172,0.885370204075747,0.997481675014976
"gene248",27.8500484742025,-0.13431677982383,0.823337241349994,-0.163137014916993,0.87041055647445,0.997481675014976
"gene249",8.69640862787459,-0.441253553087669,1.35832519294426,-0.324851188345572,0.745293700979101,0.997481675014976
"gene250",6.7467145986725,-0.167420766864794,1.68026607449375,-0.0996394377094333,0.920630582839919,0.997481675014976
"gene251",154.467373453195,-0.0251997789097625,0.505932472332199,-0.049808581753211,0.960274927923254,0.997481675014976
"gene252",117.600645413098,-0.264277115921684,0.530833480999065,-0.497853141109894,0.618587557068621,0.997481675014976
"gene253",45.8654104496041,-0.629183998301228,0.819285736003618,-0.767966498929074,0.442507088221686,0.997481675014976
"gene254",22.8432476048697,0.536700434108222,0.900663493195597,0.595894513503576,0.551245698687691,0.997481675014976
"gene255",68.7687923708607,-1.09730324453133,0.62898416748953,-1.74456417386626,0.081060761609294,0.997481675014976
"gene256",30.0289550001438,-0.0533877861524529,0.805816398936185,-0.0662530400509767,0.947176369643192,0.997481675014976
"gene257",34.140121793749,-0.105387153803932,0.789965273600721,-0.133407324759441,0.893871252869447,0.997481675014976
"gene258",2.46799100094053,4.81251862763037,3.00915694051527,1.59929133732929,0.109755883457128,0.997481675014976
"gene259",13.897924013187,1.27735456086409,1.11570674798827,1.14488378166332,0.252257303147293,0.997481675014976
