r2_thresh,P_thresh,Protein,N_ins,beta,SE,LCI,UCI,P_value,Method
0.4,0.01,CD40,97,-0.0278822543445415,0.00812326515809262,-0.0438035614912721,-0.0119609471978109,0.000598275596705063,PCA_0.99
0.4,0.01,CD40,97,-0.0462942680834698,0.00579294301415023,-0.0576482277556971,-0.0349403084112424,1.33226762955019e-15,MR_Egger
0.4,0.01,CD40,97,-0.000632734758860493,0.00121257100813896,-0.00300933026351028,0.0017438607457893,0.601800857035838,EggerInt
0.4,0.001,CD40,81,-0.046321777300065,0.00632240341159411,-0.0587134602825226,-0.0339300943176074,2.36049338823735e-13,IVW
0.4,0.001,CD40,81,-0.00470198406015532,0.0111616741777556,-0.026578463455727,0.0171744953354164,0.673564110642092,PCA_0.90
0.4,0.001,CD40,81,-0.0256888764015365,0.0082527541830049,-0.0418639773734884,-0.00951377542958467,0.00185344141745369,PCA_0.99
0.4,0.001,CD40,81,-0.0557312825614278,0.00622446586983946,-0.0679310114893119,-0.0435315536335437,0,MR_Egger
0.4,0.001,CD40,81,0.0025965290282589,0.00139043180201276,-0.000128667226645232,0.00532172528316302,0.0618420686030439,EggerInt
0.4,1e-04,CD40,71,-0.0455153811084507,0.00629532803113006,-0.0578539973203311,-0.0331767648965703,4.82903967210019e-13,IVW
0.4,1e-04,CD40,71,-0.00571010689774017,0.0112547826380641,-0.0277690755221725,0.0163488617266922,0.611909702617476,PCA_0.90
0.4,1e-04,CD40,71,-0.0279191855572089,0.00829648843678339,-0.0441800040914574,-0.0116583670229605,0.000764934517393952,PCA_0.99
0.4,1e-04,CD40,71,-0.0592251638758781,0.0062281989435678,-0.0714322094938214,-0.0470181182579348,0,MR_Egger
0.4,1e-04,CD40,71,0.00385388220330674,0.00141608041813502,0.00107841558454968,0.00662934882206379,0.00649836991076347,EggerInt
0.4,1e-05,CD40,64,-0.0447073624487202,0.0058318281562768,-0.0561375355990494,-0.0332771892983911,1.77308617441972e-14,IVW
0.4,1e-05,CD40,64,-0.00567858308765513,0.0111745444510044,-0.0275802877552657,0.0162231215799554,0.611333196940233,PCA_0.90
0.4,1e-05,CD40,64,-0.0257558790429217,0.00815590914930812,-0.0417411672367463,-0.00977059084909705,0.00158887768552676,PCA_0.99
0.4,1e-05,CD40,64,-0.0628784187656403,0.00602498886416596,-0.0746871799466604,-0.0510696575846201,0,MR_Egger
0.4,1e-05,CD40,64,0.00511786771082001,0.00138167136515179,0.00240984159665221,0.00782589382498782,0.000212131175711283,EggerInt
0.4,5e-08,CD40,50,-0.047327899350121,0.00616564684617381,-0.0594123451100146,-0.0352434535902273,1.64051280057246e-14,IVW
0.4,5e-08,CD40,50,-0.00749162077562281,0.0109595778509823,-0.0289719986493111,0.0139887570980654,0.494247762997939,PCA_0.90
0.4,5e-08,CD40,50,-0.0197293322780292,0.00936824179773859,-0.0380907488000596,-0.00136791575599883,0.0352060672592113,PCA_0.99
0.4,5e-08,CD40,50,-0.0612654312343096,0.00646285334622995,-0.0739323910302845,-0.0485984714383348,0,MR_Egger
0.4,5e-08,CD40,50,0.00399555905834415,0.00151853163582445,0.00101929174274353,0.00697182637394476,0.00850841765257004,EggerInt
0.6,1,CD40,229,-0.0460679017533041,0.00845905450489897,-0.0626473439261673,-0.0294884595804408,5.15188689746893e-08,IVW
0.6,1,CD40,229,-0.000290698105987253,0.00968656777267281,-0.0192760220742323,0.0186946258622578,0.97605873153095,PCA_0.90
0.6,1,CD40,229,-0.0161962508050454,0.00787290383648276,-0.0316268587782988,-0.00076564283179196,0.039665611108204,PCA_0.99
0.6,1,CD40,229,0.0364940861502052,0.00440777060061217,0.0278550145208908,0.0451331577795195,2.22044604925031e-16,MR_Egger
0.6,1,CD40,229,-0.0115379023940789,0.00045770778506542,-0.0124349931682507,-0.0106408116199071,0,EggerInt
0.6,0.01,CD40,134,-0.0584811603553279,0.0120032887150818,-0.0820071739329242,-0.0349551467777316,1.1042116723807e-06,IVW
0.6,0.01,CD40,134,-0.00169510212330757,0.00936730766796066,-0.0200546877846163,0.0166644835380012,0.856399465043019,PCA_0.90
0.6,0.01,CD40,134,-0.0175981211449867,0.00710229978033869,-0.0315183729218572,-0.00367786936811609,0.0132192993200234,PCA_0.99
0.6,0.01,CD40,134,0.0632841159358224,0.00534226761054598,0.0528134638233775,0.0737547680482674,0,MR_Egger
0.6,0.01,CD40,134,-0.0172614467893116,0.000568865697662675,-0.0183764030687707,-0.0161464905098525,0,EggerInt
0.6,0.001,CD40,118,-0.0168373158849182,0.00590258394044206,-0.0284061678239092,-0.00526846394592729,0.00433722993649793,IVW
0.6,0.001,CD40,118,-0.00103248425298121,0.00938075211891553,-0.0194184205539534,0.017353452047991,0.912358521118051,PCA_0.90
0.6,0.001,CD40,118,-0.0157089212696921,0.00707168096329214,-0.0295691612679023,-0.00184868127148204,0.0263249415442207,PCA_0.99
0.6,0.001,CD40,118,-0.0021313445846304,0.00553912000252431,-0.0129878202956235,0.00872513112636265,0.700400151907222,MR_Egger
0.6,0.001,CD40,118,-0.00281497194074221,0.000859570178611816,-0.00449969853300603,-0.00113024534847839,0.0010571437275273,EggerInt
0.6,1e-04,CD40,104,-0.0175190755801267,0.0064241012880834,-0.0301100827378075,-0.00492806842244582,0.00638964165859517,IVW
0.6,1e-04,CD40,104,-0.00252269260446105,0.00946906475208873,-0.0210817184858326,0.0160363332769106,0.789920287707177,PCA_0.90
0.6,1e-04,CD40,104,-0.0172085008765436,0.00691765327441954,-0.0307668521519415,-0.0036501496011457,0.0128600629575137,PCA_0.99
0.6,1e-04,CD40,104,3.2555765255672e-05,0.00598083234845016,-0.0116896602352787,0.0117547717657901,0.995656856324892,MR_Egger
0.6,1e-04,CD40,104,-0.00349798772988352,0.000974312595727525,-0.0054076053271932,-0.00158837013257384,0.000330410477627829,EggerInt
0.6,1e-05,CD40,93,-0.0189550787665713,0.00639583531481478,-0.0314906856346576,-0.00641947189848492,0.00304004363846888,IVW
0.6,1e-05,CD40,93,-0.00273479238079156,0.00914726949053849,-0.020663111139129,0.0151935263775459,0.764960164665423,PCA_0.90
0.6,1e-05,CD40,93,-0.0129448550933162,0.00613947076009509,-0.0249779966672393,-0.000911713519393093,0.0349908451731582,PCA_0.99
0.6,1e-05,CD40,93,-0.0105046001919145,0.00682373517682256,-0.0238788753785258,0.00286967499469676,0.123701587646486,MR_Egger
0.6,1e-05,CD40,93,-0.00174946993265782,0.00121300979413068,-0.0041269254420483,0.000627985576732659,0.149230335489856,EggerInt
0.6,5e-08,CD40,73,-0.0175311713652774,0.00637583977108936,-0.0300275876878107,-0.00503475504274417,0.00596634177981499,IVW
0.6,5e-08,CD40,73,-0.00437486707482686,0.00884921913097481,-0.0217190178628403,0.0129692837131866,0.621038624228764,PCA_0.90
0.6,5e-08,CD40,73,-0.0112203180117203,0.00635145886531428,-0.0236689486370239,0.00122831261358335,0.0772997061703965,PCA_0.99
0.6,5e-08,CD40,73,-0.0146722377551328,0.00691039366913606,-0.0282163604656331,-0.00112811504463258,0.0337360061018026,MR_Egger
0.6,5e-08,CD40,73,-0.000623923867153482,0.00128329691178576,-0.00313913959572506,0.00189129186141809,0.62683370838064,EggerInt
