r2_thresh,P_thresh,Protein,N_ins,beta,SE,LCI,UCI,P_value,Method
0.05,1e-04,TNFSF14,10,0.0323950379454065,0.0291177448418842,-0.0246746932557134,0.0894647691465265,0.265900402963932,MR_Egger
0.05,1e-04,TNFSF14,10,-0.0049000927037637,0.0054253246908726,-0.0155335337023099,0.0057333482947825,0.366425680844059,EggerInt
0.05,1e-05,TNFSF14,9,0.0180511649209782,0.0195820482725518,-0.0203289444367482,0.0564312742787045,0.356621376254258,IVW
0.05,1e-05,TNFSF14,9,0.00965171998372849,0.026757317700415,-0.042791659031981,0.0620950989994379,0.718313791927055,PCA_0.90
0.05,1e-05,TNFSF14,9,0.0203576593058999,0.0203631502842489,-0.0195533818630045,0.0602687004748044,0.317441021573093,PCA_0.99
0.05,1e-05,TNFSF14,9,0.0205396087879759,0.0289020576379355,-0.0361073832614784,0.0771866008374301,0.477293397538241,MR_Egger
0.05,1e-05,TNFSF14,9,-0.000684779250235547,0.00584695507006216,-0.0121446006067812,0.0107750421063101,0.906767146850253,EggerInt
0.05,5e-08,TNFSF14,7,0.0180847990935532,0.0211242249817627,-0.0233179210720229,0.0594875192591293,0.391933302587833,IVW
0.05,5e-08,TNFSF14,7,0.00956155041031627,0.0266691542717757,-0.0427090314605067,0.0618321322811392,0.719950690308235,PCA_0.90
0.05,5e-08,TNFSF14,7,0.0208041768262914,0.0206523544053497,-0.019673694004151,0.0612820476567339,0.313765967594831,PCA_0.99
0.05,5e-08,TNFSF14,7,0.0265732628764434,0.0358317370658474,-0.0436556512761264,0.0968021770290133,0.458322168612416,MR_Egger
0.05,5e-08,TNFSF14,7,-0.00233151265933661,0.00793164445374565,-0.0178772501268549,0.0132142248081817,0.768795554359011,EggerInt
0.1,1,TNFSF14,109,0.0206847120480634,0.0139808170329519,-0.00671718581096647,0.0480866099070933,0.13900495009361,IVW
0.1,1,TNFSF14,109,0.0162613965864142,0.0196925665379019,-0.0223353245910321,0.0548581177638605,0.408938438227376,PCA_0.90
0.1,1,TNFSF14,109,0.0187811647898596,0.0154700768872364,-0.0115396287471893,0.0491019583269085,0.224735593431768,PCA_0.99
0.1,1,TNFSF14,109,0.0314635609547247,0.0163406001431729,-0.000563426811664297,0.0634905487211136,0.0541688600005106,MR_Egger
0.1,1,TNFSF14,109,-0.00144510281088006,0.00142164981902433,-0.00423148525479563,0.0013412796330355,0.309392763730032,EggerInt
0.1,0.01,TNFSF14,31,0.0198237685109073,0.0155840274369004,-0.0107203639995015,0.050367901021316,0.203352928773492,IVW
0.1,0.01,TNFSF14,31,0.0160746411867749,0.019627784640049,-0.0223951098040296,0.0545443921775795,0.412801367289085,PCA_0.90
0.1,0.01,TNFSF14,31,0.0205234887477387,0.0156522225171305,-0.0101543036638438,0.0512012811593213,0.18978384559011,PCA_0.99
0.1,0.01,TNFSF14,31,0.052260865007237,0.0223337125678629,0.00848759273315626,0.0960341372813178,0.0192837916807891,MR_Egger
0.1,0.01,TNFSF14,31,-0.00569699459622709,0.00307613051133623,-0.0117260996101909,0.000332110417736692,0.0640257813981504,EggerInt
0.1,0.001,TNFSF14,21,0.00720369280274065,0.0157368756818048,-0.0236400167627809,0.0380474023682622,0.647125762495198,IVW
0.1,0.001,TNFSF14,21,0.0155467501651865,0.0195511043141104,-0.0227727101484557,0.0538662104788286,0.426505738828112,PCA_0.90
0.1,0.001,TNFSF14,21,0.0236164349110104,0.0160642333524266,-0.00786888389899294,0.0551017537210137,0.141527837617219,PCA_0.99
0.1,0.001,TNFSF14,21,0.0487003875390641,0.0216132209877833,0.00633925281310371,0.0910615222650245,0.0242422319091817,MR_Egger
0.1,0.001,TNFSF14,21,-0.00805414273170342,0.00321790070377624,-0.014361112216931,-0.00174717324647589,0.0123173955426146,EggerInt
0.1,1e-04,TNFSF14,16,0.0100914827731502,0.0168586623934443,-0.0229508883455204,0.0431338538918208,0.549444108514498,IVW
0.1,1e-04,TNFSF14,16,0.0154403489576956,0.0195441287805894,-0.0228654395614723,0.0537461374768635,0.429513209583533,PCA_0.90
0.1,1e-04,TNFSF14,16,0.0265070227032376,0.016106280110192,-0.00506070623765251,0.0580747516441276,0.0998138052878869,PCA_0.99
0.1,1e-04,TNFSF14,16,0.0444360322547877,0.0241735850871628,-0.00294332389326588,0.0918153884028413,0.0660320370820251,MR_Egger
0.1,1e-04,TNFSF14,16,-0.00706461600453673,0.00392205702044213,-0.0147517065099158,0.000622474500842314,0.0716630510795751,EggerInt
0.1,1e-05,TNFSF14,13,0.0105931923883986,0.0168374725268568,-0.0224076473549233,0.0435940321317205,0.5292548812191,IVW
0.1,1e-05,TNFSF14,13,0.0158463422365328,0.0194677367080453,-0.0223097205717443,0.0540024050448099,0.415656587724965,PCA_0.90
0.1,1e-05,TNFSF14,13,0.0257829982569122,0.015957576517886,-0.00549327699868644,0.0570592735125108,0.106154556788716,PCA_0.99
0.1,1e-05,TNFSF14,13,0.0395590345268311,0.0242970895820982,-0.00806238598322461,0.0871804550368869,0.103495455840745,MR_Egger
0.1,1e-05,TNFSF14,13,-0.00630400281107306,0.00413011899202897,-0.0143988872873147,0.00179088166516858,0.12692298258556,EggerInt
0.1,5e-08,TNFSF14,11,0.0137482358172173,0.0174754591762491,-0.0205030347815309,0.0479995064159656,0.431447717676846,IVW
0.1,5e-08,TNFSF14,11,0.0159148072096147,0.0194903857837012,-0.0222856469712311,0.0541152613904605,0.414187612810283,PCA_0.90
0.1,5e-08,TNFSF14,11,0.0225457498294874,0.0158449185727887,-0.00850971991114828,0.0536012195701232,0.154764868262632,PCA_0.99
0.1,5e-08,TNFSF14,11,0.0359883843496871,0.0257911452515975,-0.0145613314634852,0.0865381001628593,0.162902026016329,MR_Egger
0.1,5e-08,TNFSF14,11,-0.00509203663243489,0.00465115293069752,-0.01420812886319,0.00402405559832018,0.273608562202384,EggerInt
0.2,1,TNFSF14,164,-0.0060726824640637,0.0109495163089551,-0.0275333400777496,0.0153879751496223,0.579163245553839,IVW
0.2,1,TNFSF14,164,0.0233581520778352,0.0189414324467123,-0.0137663733333193,0.0604826774889896,0.217509473781915,PCA_0.90
0.2,1,TNFSF14,164,0.0244801822096497,0.0132256276815948,-0.00144157171921205,0.0504019361385115,0.0641744985406544,PCA_0.99
0.2,1,TNFSF14,164,0.0103835252873263,0.0113788878490957,-0.0119186850810217,0.0326857356556744,0.361492153893697,MR_Egger
0.2,1,TNFSF14,164,-0.00211893831086471,0.000868864178619784,-0.00382188080841646,-0.000415995813312955,0.0147383577218658,EggerInt
0.2,0.01,TNFSF14,46,0.0127210352903126,0.0114962338343427,-0.00981116898284998,0.0352532395634752,0.268493135317512,IVW
0.2,0.01,TNFSF14,46,0.0232396581532466,0.018752569844245,-0.0135147033590454,0.0599940196655387,0.215242347918243,PCA_0.90
0.2,0.01,TNFSF14,46,0.022384489525741,0.0135031805037082,-0.00408125793827055,0.0488502369897525,0.0973740378187157,PCA_0.99
0.2,0.01,TNFSF14,46,0.049948036873817,0.0164290881424231,0.0177476158158336,0.0821484579318003,0.00236405655804206,MR_Egger
0.2,0.01,TNFSF14,46,-0.00712517757135028,0.00244976343840363,-0.0119266256812644,-0.00232372946143617,0.00363147922687501,EggerInt
0.2,0.001,TNFSF14,31,0.0171067475001587,0.0149038167226239,-0.0121041965083699,0.0463176915086873,0.251047073930435,IVW
0.2,0.001,TNFSF14,31,0.0210054135923515,0.0197527202839632,-0.0177092067609101,0.0597200339456132,0.287592082495982,PCA_0.90
0.2,0.001,TNFSF14,31,0.0172802018870583,0.014795615470923,-0.0117186715650545,0.0462790753391711,0.24283612764804,PCA_0.99
0.2,0.001,TNFSF14,31,0.0433172541196603,0.0183456400686709,0.00736046031173036,0.0792740479275903,0.0182171654315673,MR_Egger
0.2,0.001,TNFSF14,31,-0.00655325682141315,0.00308867683583893,-0.0126069521795406,-0.000499561463285716,0.0338626345106969,EggerInt
0.2,1e-04,TNFSF14,23,0.0187375189900357,0.0161024624027223,-0.0128227273817103,0.0502977653617816,0.24456868423992,IVW
0.2,1e-04,TNFSF14,23,0.0211866760814581,0.0197284016259589,-0.0174802805779627,0.0598536327408789,0.282859651725096,PCA_0.90
0.2,1e-04,TNFSF14,23,0.0206201956449886,0.0146480392198709,-0.00808943367008858,0.0493298249600658,0.159216871436753,PCA_0.99
0.2,1e-04,TNFSF14,23,0.0523350476758241,0.0206875466136739,0.0117882013845297,0.0928818939671185,0.011413239946761,MR_Egger
0.2,1e-04,TNFSF14,23,-0.00889068608284076,0.00401307016097143,-0.0167561590657771,-0.00102521309990441,0.0267303922503583,EggerInt
0.2,1e-05,TNFSF14,21,0.020608462436911,0.0156523656252689,-0.0100696104614688,0.0512865353352907,0.187960786276682,IVW
0.2,1e-05,TNFSF14,21,0.0212050922430737,0.0196867781927817,-0.0173802839864069,0.0597904684725543,0.281425077289864,PCA_0.90
0.2,1e-05,TNFSF14,21,0.0186774798060122,0.014547770807396,-0.00983562703182703,0.0471905866438515,0.199186644658392,PCA_0.99
0.2,1e-05,TNFSF14,21,0.0468171819141596,0.0211501492210867,0.00536365117318171,0.0882707126551375,0.0268588739698772,MR_Egger
0.2,1e-05,TNFSF14,21,-0.00711152498457128,0.00426624638306118,-0.0154732142445455,0.00125016427540289,0.0955287488784273,EggerInt
0.2,5e-08,TNFSF14,16,0.0197328058945727,0.0161277561694136,-0.0118770153489217,0.051342627138067,0.221129290385684,IVW
0.2,5e-08,TNFSF14,16,0.0207730348802054,0.0196208532319849,-0.0176831308004312,0.0592292005608421,0.289726268446069,PCA_0.90
0.2,5e-08,TNFSF14,16,0.0251893244842956,0.0147161202632408,-0.00365374122381642,0.0540323901924075,0.0869552083547653,PCA_0.99
0.2,5e-08,TNFSF14,16,0.0391788167151861,0.0225059181299914,-0.00493197225860402,0.0832896056889761,0.0817146340080122,MR_Egger
0.2,5e-08,TNFSF14,16,-0.00546927996386724,0.00479834511111106,-0.0148738635670388,0.00393530363930429,0.254358673570466,EggerInt
0.4,1,TNFSF14,270,-0.0229552089226929,0.0110788411163311,-0.0446693385011433,-0.00124107934424245,0.0382667027743838,IVW
0.4,1,TNFSF14,270,0.0228953918070621,0.0146414544300543,-0.00580133155712868,0.0515921151712529,0.117879219898229,PCA_0.90
0.4,1,TNFSF14,270,0.0191600226098898,0.00901138592575261,0.00149803074462358,0.0368220144751561,0.0334864821532027,PCA_0.99
0.4,1,TNFSF14,270,0.0143419395940985,0.0091310204202082,-0.00355453157160941,0.0322384107598063,0.11625627322086,MR_Egger
0.4,1,TNFSF14,270,-0.00356189935637683,0.000637550782420926,-0.00481147592823718,-0.00231232278451649,2.31227850200355e-08,EggerInt
0.4,0.01,TNFSF14,72,0.0109124718820399,0.0123975875033003,-0.0133863531196126,0.0352112968836924,0.37874593353759,IVW
0.4,0.01,TNFSF14,72,0.0229932906645149,0.0145510035554656,-0.00552615224311186,0.0515127335721417,0.114064299601686,PCA_0.90
0.4,0.01,TNFSF14,72,0.0193928835982184,0.00904376673894672,0.00166742650530154,0.0371183406911352,0.032005894546097,PCA_0.99
0.4,0.01,TNFSF14,72,0.0469786730450895,0.0132700000088948,0.0209699509528095,0.0729873951373694,0.000399798907985582,MR_Egger
0.4,0.01,TNFSF14,72,-0.00514343890778349,0.00147676860786994,-0.00803785219270791,-0.00224902562285906,0.000496011695473975,EggerInt
0.4,0.001,TNFSF14,49,0.00313545764429624,0.0154415684562111,-0.0271294603946873,0.0334003756832798,0.83909356420954,IVW
0.4,0.001,TNFSF14,49,0.0230717240692482,0.0145573486336683,-0.00546015496313508,0.0516036031016314,0.112992456138032,PCA_0.90
0.4,0.001,TNFSF14,49,0.0155602738560615,0.00931208281785877,-0.00269107308799596,0.0338116208001189,0.0947262708220288,PCA_0.99
0.4,0.001,TNFSF14,49,0.0312638025139987,0.0139357377725568,0.00395025838179304,0.0585773466462044,0.0248693287868698,MR_Egger
0.4,0.001,TNFSF14,49,-0.00577566287982532,0.00188308721614185,-0.00946644600321114,-0.0020848797564395,0.00216128839300644,EggerInt
0.4,1e-04,TNFSF14,36,0.017363597317404,0.0128081276302975,-0.00773987154737157,0.0424670661821795,0.17520411581597,IVW
0.4,1e-04,TNFSF14,36,0.0234147019391221,0.0145397056350249,-0.00508259745134086,0.051912001329585,0.107311161034207,PCA_0.90
0.4,1e-04,TNFSF14,36,0.0124470488304801,0.00942523093085092,-0.00602606433996063,0.0309201620009208,0.186631627528661,PCA_0.99
0.4,1e-04,TNFSF14,36,0.0290186501022987,0.0141202975266659,0.00134337549904355,0.0566939247055538,0.0398691646410687,MR_Egger
0.4,1e-04,TNFSF14,36,-0.0028073364063726,0.00241739441758647,-0.00754534240127027,0.00193066958852507,0.245517183566147,EggerInt
0.4,1e-05,TNFSF14,32,0.0192763528815546,0.0130266780254923,-0.00625546688660958,0.0448081726497187,0.138937392927853,IVW
0.4,1e-05,TNFSF14,32,0.0224119608237309,0.0144571013484124,-0.00592343714000279,0.0507473587874647,0.121084187444776,PCA_0.90
0.4,1e-05,TNFSF14,32,0.013910034922516,0.00913200140827087,-0.00398835894446394,0.031808428789496,0.12770400985345,PCA_0.99
0.4,1e-05,TNFSF14,32,0.0258102394542053,0.0143593689019235,-0.00233360643428913,0.0539540853426998,0.0722642994304827,MR_Egger
0.4,1e-05,TNFSF14,32,-0.00161773452499391,0.00252755371371573,-0.00657164877286719,0.00333617972287938,0.522146840096939,EggerInt
0.4,5e-08,TNFSF14,24,0.0194867824876271,0.0119597601018409,-0.00395391657572009,0.0429274815509742,0.103236340111165,IVW
0.4,5e-08,TNFSF14,24,0.0243802562056338,0.0144269094487692,-0.00389596672217447,0.0526564791334421,0.0910441441959905,PCA_0.90
0.4,5e-08,TNFSF14,24,0.0131817975401813,0.00921032111822983,-0.00487010013759788,0.0312336952179604,0.152373340461973,PCA_0.99
0.4,5e-08,TNFSF14,24,0.010996478562792,0.0141537466299567,-0.0167443550782283,0.0387373122038124,0.437199728938611,MR_Egger
0.4,5e-08,TNFSF14,24,0.00213262992621579,0.00255497851221631,-0.00287503593900191,0.0071402957914335,0.403888986536296,EggerInt
0.6,1,TNFSF14,378,-0.0413123971615973,0.00984424882430569,-0.0606067703120873,-0.0220180240111074,2.70949117212067e-05,IVW
0.6,1,TNFSF14,378,0.0299999273413625,0.0107068783766818,0.00901483133621542,0.0509850233465096,0.00507978413316197,PCA_0.90
0.6,1,TNFSF14,378,0.0233980199645771,0.00697276737437235,0.00973164703823134,0.0370643928909228,0.000791847352459525,PCA_0.99
0.6,1,TNFSF14,378,0.0299298345317921,0.00557583941049558,0.0190013901036417,0.0408582789599424,7.97152459597328e-08,MR_Egger
0.6,1,TNFSF14,378,-0.00579037120451563,0.000331932471714006,-0.00644094689437444,-0.00513979551465681,0,EggerInt
0.6,0.01,TNFSF14,99,-0.112666845383649,0.0246917896498889,-0.16106186381127,-0.0642718269560281,5.04452443092761e-06,IVW
0.6,0.01,TNFSF14,99,0.0297312499210262,0.0103227814304313,0.00949897009710194,0.0499635297449505,0.00397474897595894,PCA_0.90
0.6,0.01,TNFSF14,99,0.0216075347759207,0.00709065456986086,0.0077101071921791,0.0355049623596624,0.00230887291246033,PCA_0.99
0.6,0.01,TNFSF14,99,0.151302607734036,0.0088301052284342,0.133995919506607,0.168609295961466,0,MR_Egger
0.6,0.01,TNFSF14,99,-0.0264993598717532,0.000685140857496788,-0.0278422112767838,-0.0251565084667226,0,EggerInt
0.6,0.001,TNFSF14,70,0.018244413140996,0.007869515030759,0.00282044710491179,0.0336683791770803,0.0204294585492966,IVW
0.6,0.001,TNFSF14,70,0.0297162932772918,0.0118069945749265,0.00657500914477601,0.0528575774098077,0.0118413242084861,PCA_0.90
0.6,0.001,TNFSF14,70,0.0182294240076117,0.00702194709559522,0.00446666059889941,0.0319921874163239,0.00942985011210066,PCA_0.99
0.6,0.001,TNFSF14,70,0.0232095939622934,0.00935940272741629,0.00486550169975152,0.0415536862248353,0.0131450301189804,MR_Egger
0.6,0.001,TNFSF14,70,-0.000883525232614324,0.00139584459114302,-0.00361933035926969,0.00185227989404104,0.526754412149244,EggerInt
0.6,1e-04,TNFSF14,52,-0.000323477640223605,0.0107727928116544,-0.0214377635639782,0.020790808283531,0.976045298600933,IVW
0.6,1e-04,TNFSF14,52,0.0291104841755211,0.0117729130060141,0.00603599869061025,0.052184969660432,0.0134109335916253,PCA_0.90
0.6,1e-04,TNFSF14,52,0.0205724909579099,0.00712297023067031,0.00661172584284517,0.0345332560729747,0.00387465821962415,PCA_0.99
0.6,1e-04,TNFSF14,52,0.00312938987312265,0.00987098909226177,-0.0162173932394981,0.0224761729857434,0.751221592019595,MR_Egger
0.6,1e-04,TNFSF14,52,-0.000905493563269436,0.00174780249859039,-0.00433112351259572,0.00252013638605685,0.604405629302432,EggerInt
0.6,1e-05,TNFSF14,44,0.00852358386013886,0.0112293402664102,-0.0134855186321705,0.0305326863524482,0.44782514408187,IVW
0.6,1e-05,TNFSF14,44,0.0303413967613382,0.0115841511844886,0.00763687764827361,0.0530459158744028,0.00881320645205691,PCA_0.90
0.6,1e-05,TNFSF14,44,0.0192345477287418,0.00768330900134966,0.00417553880400405,0.0342935566534795,0.0122999560474768,PCA_0.99
0.6,1e-05,TNFSF14,44,0.00960865938704968,0.010559142195345,-0.0110868790234638,0.0303041977975631,0.36283050156969,MR_Egger
0.6,1e-05,TNFSF14,44,-0.000296155033406122,0.00198320579191006,-0.00418316695948107,0.00359085689266882,0.881292085320037,EggerInt
0.6,5e-08,TNFSF14,35,0.00940928987768202,0.0100468355646597,-0.0102821459876471,0.0291007257430112,0.348993870511621,IVW
0.6,5e-08,TNFSF14,35,0.0294963153905183,0.0116403174607897,0.00668171239875772,0.0523109183822788,0.0112775617394887,PCA_0.90
0.6,5e-08,TNFSF14,35,0.0241055249563632,0.00780053350449028,0.00881676022736427,0.0393942896853622,0.00199994447735381,PCA_0.99
0.6,5e-08,TNFSF14,35,-0.01064336800838,0.00993056351351687,-0.0301069148410606,0.00882017882430055,0.283819371942105,MR_Egger
0.6,5e-08,TNFSF14,35,0.00580514140181292,0.00196967774361971,0.00194464396316817,0.00966563884045767,0.00320609317237075,EggerInt
